_unit_id,_created_at,_golden,_id,_missed,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,does_this_tweet_reportdiscuss_violent_incidents_happened_during_the_protest,is_this_tweet_related_to_turkish_protests_2013,created_at,does_this_tweet_reportdiscuss_violent_incidents_happened_during_the_protest_gold,id,is_this_tweet_related_to_turkish_protests_2013_gold,proccd_text,text
1657977999,3/30/2018 14:27:55,false,3524936157,,3/30/2018 14:25:30,true,clixsense,1.0,43719054,TUR,05,Amasya,81.215.58.182,,0,Thu Jun 13 19:13:19 +0000 2013,,345257594086097000,,rt usrId i gotta httpAddress a pretty tough critic but usrId summer menu is spot on ! the turkey burger is awesome !,"RT @ZscottyB: I gotta say...I'm a pretty tough critic, but @BurgerKing's summer menu is spot on! The turkey burger is awesome!"
1657977999,3/30/2018 14:28:28,false,3524938230,,3/30/2018 14:24:21,true,clixsense,1.0,44027571,TUR,34,Istanbul,78.183.52.79,,0,Thu Jun 13 19:13:19 +0000 2013,,345257594086097000,,rt usrId i gotta httpAddress a pretty tough critic but usrId summer menu is spot on ! the turkey burger is awesome !,"RT @ZscottyB: I gotta say...I'm a pretty tough critic, but @BurgerKing's summer menu is spot on! The turkey burger is awesome!"
1657977999,4/5/2018 13:46:08,false,3543750202,,4/5/2018 13:34:57,false,clixsense,0.9474,44209652,TUR,83,Budak,213.254.142.223,,0,Thu Jun 13 19:13:19 +0000 2013,,345257594086097000,,rt usrId i gotta httpAddress a pretty tough critic but usrId summer menu is spot on ! the turkey burger is awesome !,"RT @ZscottyB: I gotta say...I'm a pretty tough critic, but @BurgerKing's summer menu is spot on! The turkey burger is awesome!"
1657977999,4/6/2018 11:46:38,false,3547955905,,4/6/2018 11:43:46,false,clixsense,0.9833,43002090,TUR,"","",31.223.73.211,,0,Thu Jun 13 19:13:19 +0000 2013,,345257594086097000,,rt usrId i gotta httpAddress a pretty tough critic but usrId summer menu is spot on ! the turkey burger is awesome !,"RT @ZscottyB: I gotta say...I'm a pretty tough critic, but @BurgerKing's summer menu is spot on! The turkey burger is awesome!"
1657978001,3/30/2018 14:28:48,false,3524939380,,3/30/2018 14:28:10,false,clixsense,1.0,44291437,TUR,34,Istanbul,78.173.3.72,,0,Mon Jun 17 12:43:13 +0000 2013,,346608972507267000,,rt usrId stopped reading davutoglu s oped at all segments of our society enjoy their basic rights under the rule of httpAddress httpAddress,"RT @rodrikdani: Stopped reading Davutoglu's oped at ""all segments of our society enjoy their basic rights under the rule of law."" http://t."
1657978001,3/30/2018 14:29:37,false,3524942296,,3/30/2018 14:28:31,true,clixsense,1.0,44027571,TUR,34,Istanbul,78.183.52.79,,0,Mon Jun 17 12:43:13 +0000 2013,,346608972507267000,,rt usrId stopped reading davutoglu s oped at all segments of our society enjoy their basic rights under the rule of httpAddress httpAddress,"RT @rodrikdani: Stopped reading Davutoglu's oped at ""all segments of our society enjoy their basic rights under the rule of law."" http://t."
1657978001,3/30/2018 14:31:49,false,3524950224,,3/30/2018 14:29:42,false,clixsense,1.0,42468422,TUR,68,Ankara,176.88.19.7,,0,Mon Jun 17 12:43:13 +0000 2013,,346608972507267000,,rt usrId stopped reading davutoglu s oped at all segments of our society enjoy their basic rights under the rule of httpAddress httpAddress,"RT @rodrikdani: Stopped reading Davutoglu's oped at ""all segments of our society enjoy their basic rights under the rule of law."" http://t."
1657978001,4/6/2018 12:19:23,false,3548001126,,4/6/2018 12:16:43,false,clixsense,0.9833,43002090,TUR,"","",31.223.73.211,,0,Mon Jun 17 12:43:13 +0000 2013,,346608972507267000,,rt usrId stopped reading davutoglu s oped at all segments of our society enjoy their basic rights under the rule of httpAddress httpAddress,"RT @rodrikdani: Stopped reading Davutoglu's oped at ""all segments of our society enjoy their basic rights under the rule of law."" http://t."
1657978002,3/30/2018 15:30:12,false,3525158586,,3/30/2018 15:28:08,false,clixsense,0.976,44042396,TUR,19,Çorum,78.163.26.195,,0,Thu Jun 06 05:37:04 +0000 2013,,342515464179679000,,randy david explains turkey today in a nutshell httpAddress usrId,Randy David explains Turkey today in a nutshell http://t.co/a8cBVMJJ9z @inquirerdotnet
1657978002,3/30/2018 15:30:50,false,3525160703,,3/30/2018 15:28:48,false,clixsense,0.96,44118241,TUR,46,Kahramanmaras,85.103.219.25,,0,Thu Jun 06 05:37:04 +0000 2013,,342515464179679000,,randy david explains turkey today in a nutshell httpAddress usrId,Randy David explains Turkey today in a nutshell http://t.co/a8cBVMJJ9z @inquirerdotnet
1657978002,3/30/2018 15:31:17,false,3525162218,,3/30/2018 15:27:50,false,clixsense,1.0,44019702,TUR,68,Ankara,176.33.237.254,,0,Thu Jun 06 05:37:04 +0000 2013,,342515464179679000,,randy david explains turkey today in a nutshell httpAddress usrId,Randy David explains Turkey today in a nutshell http://t.co/a8cBVMJJ9z @inquirerdotnet
1657978003,3/30/2018 14:52:47,false,3525028428,,3/30/2018 14:50:41,false,clixsense,0.976,44042396,TUR,19,Çorum,78.163.26.195,,0,Wed Jun 05 08:16:50 +0000 2013,,342193279565185000,,rt usrId a friend in istanbul asked a policeman about the taping of id httpAddress they order us to do things and we get prosecut,"RT @TurkeyEmergency: A friend in Istanbul asked a policeman about the taping of id numbers. ""They order us to do things and we get prosecut"
1657978003,3/30/2018 14:53:27,false,3525030893,,3/30/2018 14:51:14,false,clixsense,1.0,42468422,TUR,68,Ankara,176.88.19.7,,0,Wed Jun 05 08:16:50 +0000 2013,,342193279565185000,,rt usrId a friend in istanbul asked a policeman about the taping of id httpAddress they order us to do things and we get prosecut,"RT @TurkeyEmergency: A friend in Istanbul asked a policeman about the taping of id numbers. ""They order us to do things and we get prosecut"
1657978003,3/30/2018 14:53:42,false,3525031692,,3/30/2018 14:50:12,false,clixsense,1.0,44348885,TUR,"","",37.155.232.152,,0,Wed Jun 05 08:16:50 +0000 2013,,342193279565185000,,rt usrId a friend in istanbul asked a policeman about the taping of id httpAddress they order us to do things and we get prosecut,"RT @TurkeyEmergency: A friend in Istanbul asked a policeman about the taping of id numbers. ""They order us to do things and we get prosecut"
1657978004,3/30/2018 15:20:44,false,3525125557,,3/30/2018 15:18:21,false,clixsense,1.0,44348885,TUR,"","",37.155.232.152,,0,Sat Jun 01 19:26:36 +0000 2013,,340912283326759000,,rt usrId #pleasehelpturkey #prayforturkey don t ignore them bc they aren t the usa pls pray for them and help them,RT @oopsjerry: #PleaseHelpTurkey #PrayForTurkey don't ignore them bc they aren't the USA pls pray for them and help them
1657978004,3/30/2018 15:21:03,false,3525126896,,3/30/2018 15:19:01,false,clixsense,1.0,42468422,TUR,68,Ankara,176.88.19.7,,0,Sat Jun 01 19:26:36 +0000 2013,,340912283326759000,,rt usrId #pleasehelpturkey #prayforturkey don t ignore them bc they aren t the usa pls pray for them and help them,RT @oopsjerry: #PleaseHelpTurkey #PrayForTurkey don't ignore them bc they aren't the USA pls pray for them and help them
1657978004,3/30/2018 15:21:39,false,3525128740,,3/30/2018 15:19:35,false,clixsense,0.976,44042396,TUR,19,Çorum,78.163.26.195,,0,Sat Jun 01 19:26:36 +0000 2013,,340912283326759000,,rt usrId #pleasehelpturkey #prayforturkey don t ignore them bc they aren t the usa pls pray for them and help them,RT @oopsjerry: #PleaseHelpTurkey #PrayForTurkey don't ignore them bc they aren't the USA pls pray for them and help them
1657978005,3/30/2018 15:18:59,false,3525119823,,3/30/2018 15:16:57,false,clixsense,1.0,42468422,TUR,68,Ankara,176.88.19.7,,0,Wed Jun 12 21:25:32 +0000 2013,,344928480347165000,,usrId get your arse back from turkey i miss you already !! we should be whatsapp ing !! httpAddress,@mhairiedavidson get your arse back from Turkey I miss you already!! We should be whatsapp'ing!! http://t.co/Z5NcMKftB9
1657978005,3/30/2018 15:19:30,false,3525121568,,3/30/2018 15:17:20,false,clixsense,0.976,44042396,TUR,19,Çorum,78.163.26.195,,0,Wed Jun 12 21:25:32 +0000 2013,,344928480347165000,,usrId get your arse back from turkey i miss you already !! we should be whatsapp ing !! httpAddress,@mhairiedavidson get your arse back from Turkey I miss you already!! We should be whatsapp'ing!! http://t.co/Z5NcMKftB9
1657978005,3/30/2018 15:19:48,false,3525122676,,3/30/2018 15:17:44,false,clixsense,0.96,44118241,TUR,46,Kahramanmaras,85.103.219.25,,0,Wed Jun 12 21:25:32 +0000 2013,,344928480347165000,,usrId get your arse back from turkey i miss you already !! we should be whatsapp ing !! httpAddress,@mhairiedavidson get your arse back from Turkey I miss you already!! We should be whatsapp'ing!! http://t.co/Z5NcMKftB9
1657978006,3/30/2018 15:04:23,false,3525070663,,3/30/2018 15:02:15,false,clixsense,1.0,42468422,TUR,68,Ankara,176.88.19.7,0,1,Thu Jun 13 18:53:44 +0000 2013,,345252663543337000,,rt usrId #turkey prime minister erdogan to meet protesters at 20 00 gmt over plans to redevelop istanbul s #gezi park httpAddress,RT @BBCWorld: #Turkey Prime Minister Erdogan to meet protesters at 20:00 GMT over plans to redevelop Istanbul's #Gezi Park http://t.co/X199
1657978006,3/30/2018 15:04:39,false,3525071467,,3/30/2018 15:02:00,false,clixsense,0.976,44042396,TUR,19,Çorum,78.163.26.195,0,1,Thu Jun 13 18:53:44 +0000 2013,,345252663543337000,,rt usrId #turkey prime minister erdogan to meet protesters at 20 00 gmt over plans to redevelop istanbul s #gezi park httpAddress,RT @BBCWorld: #Turkey Prime Minister Erdogan to meet protesters at 20:00 GMT over plans to redevelop Istanbul's #Gezi Park http://t.co/X199
1657978006,3/30/2018 15:04:47,false,3525071766,,3/30/2018 15:02:34,false,clixsense,0.96,44118241,TUR,46,Kahramanmaras,85.103.219.25,0,1,Thu Jun 13 18:53:44 +0000 2013,,345252663543337000,,rt usrId #turkey prime minister erdogan to meet protesters at 20 00 gmt over plans to redevelop istanbul s #gezi park httpAddress,RT @BBCWorld: #Turkey Prime Minister Erdogan to meet protesters at 20:00 GMT over plans to redevelop Istanbul's #Gezi Park http://t.co/X199
1657978007,3/30/2018 15:23:07,false,3525133512,,3/30/2018 15:21:05,false,clixsense,1.0,42468422,TUR,68,Ankara,176.88.19.7,,0,Thu Jun 20 22:40:35 +0000 2013,,347846470407422000,,rt usrId it is a great pleasure to welcome my friend prime minister erdogan back to the httpAddress president obama httpAddress httpAddress,"RT @iowahawkblog: ""It is a great pleasure to welcome my friend, Prime Minister Erdogan, back to the WH."" President Obama 5/16/2013 http://t"
1657978007,3/30/2018 15:23:50,false,3525136348,,3/30/2018 15:21:41,false,clixsense,0.976,44042396,TUR,19,Çorum,78.163.26.195,,0,Thu Jun 20 22:40:35 +0000 2013,,347846470407422000,,rt usrId it is a great pleasure to welcome my friend prime minister erdogan back to the httpAddress president obama httpAddress httpAddress,"RT @iowahawkblog: ""It is a great pleasure to welcome my friend, Prime Minister Erdogan, back to the WH."" President Obama 5/16/2013 http://t"
1657978007,3/30/2018 15:24:33,false,3525138950,,3/30/2018 15:22:31,false,clixsense,0.96,44118241,TUR,46,Kahramanmaras,85.103.219.25,,0,Thu Jun 20 22:40:35 +0000 2013,,347846470407422000,,rt usrId it is a great pleasure to welcome my friend prime minister erdogan back to the httpAddress president obama httpAddress httpAddress,"RT @iowahawkblog: ""It is a great pleasure to welcome my friend, Prime Minister Erdogan, back to the WH."" President Obama 5/16/2013 http://t"
1657978009,3/30/2018 15:04:43,false,3525071630,,3/30/2018 15:03:25,false,clixsense,0.9091,40995057,TUR,41,Kocaeli,95.10.230.32,1,1,Sun Jun 16 10:41:39 +0000 2013,,346215990436168000,,rt usrId police detaining the doctors at ramada hotel for treating gezipark protestors 3462DD001152634880 sun jun DD DD 41 41 00 2013 turkey eu minister usrId tweets link saying people need to know that anyone entering taksim will be seen as a httpAddress jun DD DD 41 48 00 2013 her yer taksim her yer direni everywhere is taksim everywhere is httpAddress jun DD DD 41 48 00 2013 rt usrId letter to pm of #turkey from world medical association httpAddress DD millions doctors in the world httpAddress jun DD DD 41 56 00 httpAddress turkish protesters responding to every instance of police violence with acts of kindness amp ,"RT @BeyazKule: Police detaining the doctors at Ramada Hotel for treating Gezipark protestors 
346216001152634880,Sun Jun 16 10:41:41 +0000 2013,Turkey EU Minister @EgemenBagis tweets link saying people need to know that anyone entering Taksim will be seen as a terrorist.
346216028210073601,Sun Jun 16 10:41:48 +0000 2013, \her yer Taksim her yer direni\everywhere is Taksim everywhere is resistance.
346216031305465856,Sun Jun 16 10:41:48 +0000 2013,RT @PieroCastellano: Letter to PM of #Turkey from World Medical Association (rep. 10 millions doctors in the world) https://t.co/aC7RHUOoAr
346216061223440384,Sun Jun 16 10:41:56 +0000 2013,http://t.co/3dVsCtpE7m. Turkish protesters responding to every instance of police violence with acts of kindness &amp; community.
346216069993734144,Sun Jun 16 10:41:58 +0000 2013,""RT @TheTurkishLife: Taksim Square roped off, police guarding each entrance. Surrounding streets quiet thus far."
1657978009,3/30/2018 15:06:05,false,3525076006,,3/30/2018 15:03:21,false,clixsense,1.0,44348885,TUR,"","",37.155.232.152,1,1,Sun Jun 16 10:41:39 +0000 2013,,346215990436168000,,rt usrId police detaining the doctors at ramada hotel for treating gezipark protestors 3462DD001152634880 sun jun DD DD 41 41 00 2013 turkey eu minister usrId tweets link saying people need to know that anyone entering taksim will be seen as a httpAddress jun DD DD 41 48 00 2013 her yer taksim her yer direni everywhere is taksim everywhere is httpAddress jun DD DD 41 48 00 2013 rt usrId letter to pm of #turkey from world medical association httpAddress DD millions doctors in the world httpAddress jun DD DD 41 56 00 httpAddress turkish protesters responding to every instance of police violence with acts of kindness amp ,"RT @BeyazKule: Police detaining the doctors at Ramada Hotel for treating Gezipark protestors 
346216001152634880,Sun Jun 16 10:41:41 +0000 2013,Turkey EU Minister @EgemenBagis tweets link saying people need to know that anyone entering Taksim will be seen as a terrorist.
346216028210073601,Sun Jun 16 10:41:48 +0000 2013, \her yer Taksim her yer direni\everywhere is Taksim everywhere is resistance.
346216031305465856,Sun Jun 16 10:41:48 +0000 2013,RT @PieroCastellano: Letter to PM of #Turkey from World Medical Association (rep. 10 millions doctors in the world) https://t.co/aC7RHUOoAr
346216061223440384,Sun Jun 16 10:41:56 +0000 2013,http://t.co/3dVsCtpE7m. Turkish protesters responding to every instance of police violence with acts of kindness &amp; community.
346216069993734144,Sun Jun 16 10:41:58 +0000 2013,""RT @TheTurkishLife: Taksim Square roped off, police guarding each entrance. Surrounding streets quiet thus far."
1657978009,3/30/2018 15:09:17,false,3525086727,,3/30/2018 15:03:54,false,clixsense,0.992,44345971,TUR,"","",109.228.202.73,0,1,Sun Jun 16 10:41:39 +0000 2013,,346215990436168000,,rt usrId police detaining the doctors at ramada hotel for treating gezipark protestors 3462DD001152634880 sun jun DD DD 41 41 00 2013 turkey eu minister usrId tweets link saying people need to know that anyone entering taksim will be seen as a httpAddress jun DD DD 41 48 00 2013 her yer taksim her yer direni everywhere is taksim everywhere is httpAddress jun DD DD 41 48 00 2013 rt usrId letter to pm of #turkey from world medical association httpAddress DD millions doctors in the world httpAddress jun DD DD 41 56 00 httpAddress turkish protesters responding to every instance of police violence with acts of kindness amp ,"RT @BeyazKule: Police detaining the doctors at Ramada Hotel for treating Gezipark protestors 
346216001152634880,Sun Jun 16 10:41:41 +0000 2013,Turkey EU Minister @EgemenBagis tweets link saying people need to know that anyone entering Taksim will be seen as a terrorist.
346216028210073601,Sun Jun 16 10:41:48 +0000 2013, \her yer Taksim her yer direni\everywhere is Taksim everywhere is resistance.
346216031305465856,Sun Jun 16 10:41:48 +0000 2013,RT @PieroCastellano: Letter to PM of #Turkey from World Medical Association (rep. 10 millions doctors in the world) https://t.co/aC7RHUOoAr
346216061223440384,Sun Jun 16 10:41:56 +0000 2013,http://t.co/3dVsCtpE7m. Turkish protesters responding to every instance of police violence with acts of kindness &amp; community.
346216069993734144,Sun Jun 16 10:41:58 +0000 2013,""RT @TheTurkishLife: Taksim Square roped off, police guarding each entrance. Surrounding streets quiet thus far."
1657978010,3/30/2018 14:29:03,false,3524940390,,3/30/2018 14:28:09,true,clixsense,1.0,44139624,TUR,34,Istanbul,78.190.113.215,,0,Sat Jun 22 09:59:45 +0000 2013,,348379774575604000,,occupy turkey put humanity first way above class superiority because once people are reduced to the elite s httpAddress httpAddress,"OCCUPY TURKEY
""Put Humanity First, way above Class Superiority, because once people are reduced to the Elite's few... http://t.co/OxZovWUfc0"
1657978010,3/30/2018 14:32:13,false,3524951787,,3/30/2018 14:28:00,false,clixsense,1.0,44249295,TUR,38,Kayseri,212.175.225.198,,0,Sat Jun 22 09:59:45 +0000 2013,,348379774575604000,,occupy turkey put humanity first way above class superiority because once people are reduced to the elite s httpAddress httpAddress,"OCCUPY TURKEY
""Put Humanity First, way above Class Superiority, because once people are reduced to the Elite's few... http://t.co/OxZovWUfc0"
1657978010,3/30/2018 14:35:48,false,3524965518,,3/30/2018 14:32:41,true,clixsense,1.0,43719054,TUR,05,Amasya,81.215.58.182,,0,Sat Jun 22 09:59:45 +0000 2013,,348379774575604000,,occupy turkey put humanity first way above class superiority because once people are reduced to the elite s httpAddress httpAddress,"OCCUPY TURKEY
""Put Humanity First, way above Class Superiority, because once people are reduced to the Elite's few... http://t.co/OxZovWUfc0"
1657978010,4/6/2018 11:52:10,false,3547962320,,4/6/2018 11:49:22,false,clixsense,0.9833,43002090,TUR,"","",31.223.73.211,,0,Sat Jun 22 09:59:45 +0000 2013,,348379774575604000,,occupy turkey put humanity first way above class superiority because once people are reduced to the elite s httpAddress httpAddress,"OCCUPY TURKEY
""Put Humanity First, way above Class Superiority, because once people are reduced to the Elite's few... http://t.co/OxZovWUfc0"
1657978010,4/7/2018 08:38:23,false,3551246130,,4/7/2018 08:31:32,false,clixsense,1.0,44211730,TUR,34,Istanbul,176.40.206.88,,0,Sat Jun 22 09:59:45 +0000 2013,,348379774575604000,,occupy turkey put humanity first way above class superiority because once people are reduced to the elite s httpAddress httpAddress,"OCCUPY TURKEY
""Put Humanity First, way above Class Superiority, because once people are reduced to the Elite's few... http://t.co/OxZovWUfc0"
1657978012,3/30/2018 15:01:58,false,3525061983,,3/30/2018 14:59:42,false,clixsense,0.976,44042396,TUR,19,Çorum,78.163.26.195,1,1,Wed Jun 12 18:49:45 +0000 2013,,344889276028314000,,usrId riot police fire water cannon at protester in wheelchair at #taksim httpAddress #occupygezi,@RT_com: Riot police fire water cannon at protester in wheelchair at #Taksim http://t.co/ofQOGqNfKE #occupygezi
1657978012,3/30/2018 15:02:13,false,3525062879,,3/30/2018 15:00:06,false,clixsense,1.0,42468422,TUR,68,Ankara,176.88.19.7,1,1,Wed Jun 12 18:49:45 +0000 2013,,344889276028314000,,usrId riot police fire water cannon at protester in wheelchair at #taksim httpAddress #occupygezi,@RT_com: Riot police fire water cannon at protester in wheelchair at #Taksim http://t.co/ofQOGqNfKE #occupygezi
1657978012,3/30/2018 15:02:31,false,3525063867,,3/30/2018 15:00:23,false,clixsense,0.96,44118241,TUR,46,Kahramanmaras,85.103.219.25,1,1,Wed Jun 12 18:49:45 +0000 2013,,344889276028314000,,usrId riot police fire water cannon at protester in wheelchair at #taksim httpAddress #occupygezi,@RT_com: Riot police fire water cannon at protester in wheelchair at #Taksim http://t.co/ofQOGqNfKE #occupygezi
1657978013,3/30/2018 14:44:20,false,3524998194,,3/30/2018 14:42:17,false,clixsense,1.0,42468422,TUR,68,Ankara,176.88.19.7,0,1,Tue Jun 25 00:45:02 +0000 2013,,349327339924095000,,rt usrId D things you need to understand about #turkey s protests 349327D2076D706242 tue jun 2D 00 4D 4D 00 2013 rt usrId D things you need to understand about #turkey s protests 3493279793D4140672 tue jun 2D 00 47 3D 00 2013 rt usrId D things you need to understand about #turkey s protests 3493280D760307200 tue jun 2D 00 47 D3 00 2013 mariwanna92 are turkey burgers good ?? 34932837618982D026 tue jun 2D 00 49 09 00 2013 rt usrId D things you need to understand about #turkey s protests 3493286243919D8D28 tue jun 2D 00 D0 08 00 2013 rt usrId psst jim beam and wild turkey are better than the expensive craft whiskey you re drinking httpAddress jun 2D 00 D0 D8 00 2013 rt usrId D things you need to understand about #turkey s protests 349329270188937216 tue jun 2D 00 D2 42 00 2013 rt usrId D things you need to understand about #turkey s protests 349329D6422643302D tue jun 2D 00 D3 D2 00 2013 upside down ya turkey ! rt usrId got a nice package from usrId httpAddress jun 2D 00 DD 09 00 2013 i want some turkey httpAddress httpAddress jun 2D 00 DD D3 00 2013 save gezi park in istanbul stop the police violence in turkey ! the petition site httpAddress,"RT @charlespgarcia: 5 things you need to understand about #Turkey's protests
349327520765706242,Tue Jun 25 00:45:45 +0000 2013,""RT @charlespgarcia: 5 things you need to understand about #Turkey's protests
349327979354140672,Tue Jun 25 00:47:35 +0000 2013,""RT @charlespgarcia: 5 things you need to understand about #Turkey's protests
349328057603072000,Tue Jun 25 00:47:53 +0000 2013,@mariwanna92 are turkey burgers good??
349328376189825026,Tue Jun 25 00:49:09 +0000 2013,""RT @charlespgarcia: 5 things you need to understand about #Turkey's protests
349328624391958528,Tue Jun 25 00:50:08 +0000 2013,RT @Slate: Psst Jim Beam and Wild Turkey are better than the expensive craft whiskey you're drinking: http://t.co/rqtf5sephE
349328832400072704,Tue Jun 25 00:50:58 +0000 2013,""RT @charlespgarcia: 5 things you need to understand about #Turkey's protests
349329270188937216,Tue Jun 25 00:52:42 +0000 2013,""RT @charlespgarcia: 5 things you need to understand about #Turkey's protests
349329564226433025,Tue Jun 25 00:53:52 +0000 2013,Upside down ya turkey! RT @hydro74: Got a nice package from @justinmaller http://t.co/GO2eRofJHQ
349329883631075328,Tue Jun 25 00:55:09 +0000 2013,I want some turkey lasagna. Hmm.
349330068968976384,Tue Jun 25 00:55:53 +0000 2013,""SAVE GEZI PARK IN ISTANBUL, STOP THE POLICE VIOLENCE IN TURKEY! - The Petition Site http://t.co/4B4X5dZ9Bn"
1657978013,3/30/2018 14:44:27,false,3524998528,,3/30/2018 14:43:51,true,clixsense,1.0,42584365,TUR,41,Kocaeli,95.10.201.49,1,1,Tue Jun 25 00:45:02 +0000 2013,,349327339924095000,,rt usrId D things you need to understand about #turkey s protests 349327D2076D706242 tue jun 2D 00 4D 4D 00 2013 rt usrId D things you need to understand about #turkey s protests 3493279793D4140672 tue jun 2D 00 47 3D 00 2013 rt usrId D things you need to understand about #turkey s protests 3493280D760307200 tue jun 2D 00 47 D3 00 2013 mariwanna92 are turkey burgers good ?? 34932837618982D026 tue jun 2D 00 49 09 00 2013 rt usrId D things you need to understand about #turkey s protests 3493286243919D8D28 tue jun 2D 00 D0 08 00 2013 rt usrId psst jim beam and wild turkey are better than the expensive craft whiskey you re drinking httpAddress jun 2D 00 D0 D8 00 2013 rt usrId D things you need to understand about #turkey s protests 349329270188937216 tue jun 2D 00 D2 42 00 2013 rt usrId D things you need to understand about #turkey s protests 349329D6422643302D tue jun 2D 00 D3 D2 00 2013 upside down ya turkey ! rt usrId got a nice package from usrId httpAddress jun 2D 00 DD 09 00 2013 i want some turkey httpAddress httpAddress jun 2D 00 DD D3 00 2013 save gezi park in istanbul stop the police violence in turkey ! the petition site httpAddress,"RT @charlespgarcia: 5 things you need to understand about #Turkey's protests
349327520765706242,Tue Jun 25 00:45:45 +0000 2013,""RT @charlespgarcia: 5 things you need to understand about #Turkey's protests
349327979354140672,Tue Jun 25 00:47:35 +0000 2013,""RT @charlespgarcia: 5 things you need to understand about #Turkey's protests
349328057603072000,Tue Jun 25 00:47:53 +0000 2013,@mariwanna92 are turkey burgers good??
349328376189825026,Tue Jun 25 00:49:09 +0000 2013,""RT @charlespgarcia: 5 things you need to understand about #Turkey's protests
349328624391958528,Tue Jun 25 00:50:08 +0000 2013,RT @Slate: Psst Jim Beam and Wild Turkey are better than the expensive craft whiskey you're drinking: http://t.co/rqtf5sephE
349328832400072704,Tue Jun 25 00:50:58 +0000 2013,""RT @charlespgarcia: 5 things you need to understand about #Turkey's protests
349329270188937216,Tue Jun 25 00:52:42 +0000 2013,""RT @charlespgarcia: 5 things you need to understand about #Turkey's protests
349329564226433025,Tue Jun 25 00:53:52 +0000 2013,Upside down ya turkey! RT @hydro74: Got a nice package from @justinmaller http://t.co/GO2eRofJHQ
349329883631075328,Tue Jun 25 00:55:09 +0000 2013,I want some turkey lasagna. Hmm.
349330068968976384,Tue Jun 25 00:55:53 +0000 2013,""SAVE GEZI PARK IN ISTANBUL, STOP THE POLICE VIOLENCE IN TURKEY! - The Petition Site http://t.co/4B4X5dZ9Bn"
1657978013,3/30/2018 14:55:23,false,3525037800,,3/30/2018 14:43:42,false,clixsense,0.9,43970301,TUR,68,Ankara,213.74.152.15,0,1,Tue Jun 25 00:45:02 +0000 2013,,349327339924095000,,rt usrId D things you need to understand about #turkey s protests 349327D2076D706242 tue jun 2D 00 4D 4D 00 2013 rt usrId D things you need to understand about #turkey s protests 3493279793D4140672 tue jun 2D 00 47 3D 00 2013 rt usrId D things you need to understand about #turkey s protests 3493280D760307200 tue jun 2D 00 47 D3 00 2013 mariwanna92 are turkey burgers good ?? 34932837618982D026 tue jun 2D 00 49 09 00 2013 rt usrId D things you need to understand about #turkey s protests 3493286243919D8D28 tue jun 2D 00 D0 08 00 2013 rt usrId psst jim beam and wild turkey are better than the expensive craft whiskey you re drinking httpAddress jun 2D 00 D0 D8 00 2013 rt usrId D things you need to understand about #turkey s protests 349329270188937216 tue jun 2D 00 D2 42 00 2013 rt usrId D things you need to understand about #turkey s protests 349329D6422643302D tue jun 2D 00 D3 D2 00 2013 upside down ya turkey ! rt usrId got a nice package from usrId httpAddress jun 2D 00 DD 09 00 2013 i want some turkey httpAddress httpAddress jun 2D 00 DD D3 00 2013 save gezi park in istanbul stop the police violence in turkey ! the petition site httpAddress,"RT @charlespgarcia: 5 things you need to understand about #Turkey's protests
349327520765706242,Tue Jun 25 00:45:45 +0000 2013,""RT @charlespgarcia: 5 things you need to understand about #Turkey's protests
349327979354140672,Tue Jun 25 00:47:35 +0000 2013,""RT @charlespgarcia: 5 things you need to understand about #Turkey's protests
349328057603072000,Tue Jun 25 00:47:53 +0000 2013,@mariwanna92 are turkey burgers good??
349328376189825026,Tue Jun 25 00:49:09 +0000 2013,""RT @charlespgarcia: 5 things you need to understand about #Turkey's protests
349328624391958528,Tue Jun 25 00:50:08 +0000 2013,RT @Slate: Psst Jim Beam and Wild Turkey are better than the expensive craft whiskey you're drinking: http://t.co/rqtf5sephE
349328832400072704,Tue Jun 25 00:50:58 +0000 2013,""RT @charlespgarcia: 5 things you need to understand about #Turkey's protests
349329270188937216,Tue Jun 25 00:52:42 +0000 2013,""RT @charlespgarcia: 5 things you need to understand about #Turkey's protests
349329564226433025,Tue Jun 25 00:53:52 +0000 2013,Upside down ya turkey! RT @hydro74: Got a nice package from @justinmaller http://t.co/GO2eRofJHQ
349329883631075328,Tue Jun 25 00:55:09 +0000 2013,I want some turkey lasagna. Hmm.
349330068968976384,Tue Jun 25 00:55:53 +0000 2013,""SAVE GEZI PARK IN ISTANBUL, STOP THE POLICE VIOLENCE IN TURKEY! - The Petition Site http://t.co/4B4X5dZ9Bn"
