_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,violence,violence_confidence,Protest,protest_confidence,created_at,does_this_tweet_reportdiscuss_violent_incidents_happened_during_the_protest_gold,id,is_this_tweet_related_to_turkish_protests_2013_gold,proccd_text,text
1657979096,FALSE,finalized,3,04/04/18 09:27,0,0.6658,1,1,Mon Jun 17 10:46:06 +0000 2013,,3.4658E+17,,icymi trying to quell protests turkish police uses belgian fn303 less lethal launchers httpAddress #occupygezi #taksim #turkey,"ICYMI: Trying to quell protests, Turkish police uses Belgian FN303 Less Lethal Launchers http://t.co/DcVillFWHL #occupygezi #taksim #Turkey"
1657979164,FALSE,finalized,3,04/04/18 09:12,0,0.6658,1,1,Tue Jun 11 05:58:17 +0000 2013,,3.44333E+17,,rt usrId i love the smell of teargas in the httpAddress #turkey #occupygezi,RT @wsjemre: I love the smell of teargas in the morning. #Turkey #occupygezi
1657979366,FALSE,finalized,3,04/04/18 09:07,0,0.6658,1,1,Sat Jun 01 08:25:56 +0000 2013,,3.40746E+17,,rt usrId police hold #taksim under siege continue raid on 5th day of protests rocking #istanbul httpAddress,"RT @HDNER: Police hold #Taksim under siege, continue raid on 5th day of protests rocking #Istanbul http://t.co/C7hO7ovPTV"
1657980015,FALSE,finalized,3,04/03/18 19:40,1,0.6658,1,1,Sun Jun 02 21:15:40 +0000 2013,,3.41302E+17,,usrId usrId usrId is chemical war this is violence ! #occupygezi httpAddress #opturkey,"@bbc @CNN @reutersThis is chemical war, this is violence! #occupygezi http://t.co/1Bna6XJE1P #OpTurkey"
1657978405,FALSE,finalized,3,04/04/18 09:08,0,0.6658,1,0.6658,Fri Jun 07 00:12:16 +0000 2013,,3.42796E+17,,rt usrId mainstream media tv channels go live with pm #erdogans arrival in istanbul ! censorship anyone ?! #occupygezi httpAddress,RT @YourAnonNews: Mainstream media TV channels go live with PM #Erdogans arrival in Istanbul! Censorship anyone?! #occupygezi http://t.co/
1657978542,FALSE,finalized,3,04/04/18 09:21,0,0.6658,1,0.6658,Mon Jun 03 18:33:10 +0000 2013,,3.41624E+17,,rt usrId usrId thousands gathering in istanbul s #taksim square for a fourth night of anti government demonstrations indis,"RT @paulmasonnews: @BBCWorld: Thousands gathering in Istanbul's #Taksim Square for a fourth night of anti-government demonstrations"" indis"
1657978545,FALSE,finalized,3,04/04/18 09:10,0,0.6658,1,0.6658,Sun Jun 16 07:29:45 +0000 2013,,3.46168E+17,,rt usrId usrId turkey needs immediate international media coverage usrId usrId usrId usrId usrId usrId usrId,RT @ayagakalktaksim: @yoncae: TURKEY needs immediate international media coverage @CNNbrk @CNN @camanpour @guardian @nytimes @BBCNews @BBC
1657978671,FALSE,finalized,3,04/04/18 08:50,0,0.6658,1,0.6658,Sat Jun 15 17:02:26 +0000 2013,,3.45949E+17,,rt usrId erdogan if #taksim is not emptied the country s security forces know how to empty it #ankara,"RT @CeylanWrites: Erdogan: "" if #taksim is not emptied, the country's security forces know how to empty it"" #ankara"
1657978715,FALSE,finalized,3,04/04/18 09:29,0,0.6658,1,0.6658,Sat Jun 01 17:34:39 +0000 2013,,3.40884E+17,,rt usrId turkey dial up internet access 34088411564357226 sat jun DD 17 34 41 00 2DD3 rt usrId protesters throwing up barricades around taksim burning on the road to besiktas the new battlefield,"RT @DesertAnarchist: Turkey dial up internet access
340884115643572226,Sat Jun 01 17:34:41 +0000 2013,""RT @bramvermeul: Protesters throwing up barricades around Taksim, burning on the road to Besiktas, the new battlefield"
1657978982,FALSE,finalized,3,04/04/18 09:19,0,0.6658,1,0.6658,Tue Jun 04 19:41:58 +0000 2013,,3.42003E+17,,rt usrId the people of turkey are fighting for httpAddress read this report from usrId friend in taksim sq istanbul httpAddress,"RT @jongomm: The people of Turkey are fighting for freedom. Read this report from @solobasssteve's friend in Taksim Sq, Istanbul: http://t."
1657979222,FALSE,finalized,3,04/03/18 21:15,0,0.6658,1,0.6658,Sat Jun 01 07:10:17 +0000 2013,,3.40727E+17,,istanbul park protests sow the seeds of a turkish spring richard seymour httpAddress via usrId,Istanbul park protests sow the seeds of a Turkish spring | Richard Seymour http://t.co/VHrUr5pPwD via @guardian
1657979292,FALSE,finalized,3,04/03/18 21:37,0,0.6658,1,0.6658,Fri Jun 14 09:17:56 +0000 2013,,3.4547E+17,,turkey protests enter crucial phase httpAddress,Turkey protests enter crucial phase http://t.co/Q1RuwEvhKK
1657979403,FALSE,finalized,3,04/04/18 09:07,0,0.6658,1,0.6658,Fri May 31 16:41:42 +0000 2013,,3.40508E+17,,rt usrId happening now in istanbul s taksim httpAddress #turkey httpAddress,RT @IvanCNN: Happening now in Istanbul's Taksim Square. #Turkey http://t.co/odsGVr6aH8
1657979547,FALSE,finalized,3,04/04/18 09:03,0,0.6658,1,0.6658,Sat Jun 08 10:32:43 +0000 2013,,3.43315E+17,,rt usrId where is the help for #syria n rebels 3D331D706720751617 sat jun DD 10 32 59 00 2013 rt usrId salam peace httpAddress here is a picture of my holiday in httpAddress good night httpAddress jun DD 10 33 0D 00 2013 daily images D you blog archive alysaa miller harper bazaar turkey 3 daily images D you httpAddress jun DD 10 33 20 00 2013 this partly sums it up . httpAddress #istanbul #protestsinturkey 3D331D860395876352 sat jun DD 10 33 35 00 2013 slowly these dark heavily draped curtains will httpAddress #direnturkiye #direngezipark,"RT @tintin1957: WHERE IS THE HELP FOR #SYRIA-N REBELS
343314706720751617,Sat Jun 08 10:32:59 +0000 2013,RT @dembabafoot: Salam (peace) followers. Here is a picture of my holiday in turkey. Good night http://t.co/8Y9aUPrS9p
343314728300466178,Sat Jun 08 10:33:04 +0000 2013,Daily Images 4 You Blog Archive Alysaa Miller Harper Bazaar Turkey (3) Daily Images 4 You http://t.co/tTpsOlD8PW
343314798043340801,Sat Jun 08 10:33:20 +0000 2013,this partly sums it up. http://t.co/yI5PfZZOru #istanbul #protestsinturkey
343314860395876352,Sat Jun 08 10:33:35 +0000 2013,""Slowly these dark, heavily draped curtains will lift. #direnTurkiye #direngezipark"
1657979698,FALSE,finalized,3,04/03/18 22:31,1,0.6658,1,0.6658,Sun Jun 02 11:33:33 +0000 2013,,3.41156E+17,,police attacks peaceful demonstrations in istanbul huffpost httpAddress,Police attacks peaceful demonstrations in Istanbul | huffpost http://po.st/TPlcQ3
1657979720,FALSE,finalized,3,04/03/18 22:25,1,0.6658,1,0.6658,Fri May 31 20:33:35 +0000 2013,,3.40567E+17,,rt usrId hooray ! the turks are firing american made tear gas on protesters in istanbul ! httpAddress v usrId usrId usrId,RT @FearDept: Hooray! The Turks are firing American-made tear gas on protesters in Istanbul! http://t.co/2MSz0piVca v @acarvin @techsoc @ik
1657979912,FALSE,finalized,3,04/04/18 09:09,0,0.6658,1,0.6658,Thu Jun 13 12:48:21 +0000 2013,,3.45161E+17,,turkey s taksim square protests the day s key events so far httpAddress via usrId,Turkey's Taksim Square protests: the day's key events so far http://t.co/LF8aQvULnm via @guardian
1657980029,FALSE,finalized,3,04/04/18 08:55,0,0.6658,1,0.6658,Thu Jun 06 15:35:16 +0000 2013,,3.42666E+17,,rt usrId turkey s mainstream news outlets were initially silent on protests pushing the curious to httpAddress httpAddress,"RT @nytimesworld: Turkey's mainstream news outlets were initially silent on protests, pushing the curious to Twitter. http://t.co/9wmPhfxfVW"
1657980071,FALSE,finalized,3,04/04/18 09:27,0,0.6658,1,0.6658,Mon Jun 03 00:19:44 +0000 2013,,3.41348E+17,,rt usrId earlier tonight the intercontinental opens its doors to taksim httpAddress httpAddress,RT @p_zalewski: Earlier tonight: the Intercontinental opens its doors to Taksim protesters. http://t.co/7hBhf8t1UE
1657980121,FALSE,finalized,3,04/04/18 09:14,0,0.6658,1,0.6658,Mon Jun 17 21:11:21 +0000 2013,,3.46737E+17,,rt usrId standing people in taksim httpAddress httpAddress #duranadam,"RT @zeynep: ""Standing people"" in Taksim increasing. http://t.co/WZHnUVeHsC #duranadam"
1657978312,FALSE,finalized,3,04/06/18 12:54,1,0.6666,1,1,Sat Jun 15 18:17:11 +0000 2013,,3.45968E+17,,heavy attack on gezi park right httpAddress police have cleared the square and are heading into the httpAddress,"Heavy attack on Gezi Park right now. Police have cleared the square and are heading into the camp.
http://t.co/aMkDrewPzS"
1657978379,FALSE,finalized,3,04/06/18 14:35,1,0.6666,1,1,Sat Jun 08 22:25:14 +0000 2013,,3.43494E+17,,rt usrId had to spray my eyes with malox httpAddress now standing by a fire because smoke helps with tear httpAddress right now in httpAddress #occupyg,RT @BatmanWI: Had to spray my eyes with malox spray. Now standing by a fire because smoke helps with tear gas. Right now in #Gazi. #occupyg
1657978444,FALSE,finalized,3,04/06/18 13:28,1,0.6666,1,1,Fri May 31 23:34:05 +0000 2013,,3.40612E+17,,rt usrId shocking scenes of brutality from turkish httpAddress of the people of turkey standing up to the tyranny #occupygezi #,RT @pricklypearldn: Shocking scenes of brutality from Turkish police.Proud of the people of Turkey standing up to the tyranny #OccupyGezi #
1657978887,FALSE,finalized,3,04/06/18 12:40,1,0.6666,1,1,Fri May 31 17:42:55 +0000 2013,,3.40524E+17,,tear gas pressurized httpAddress that s what we have on behalf of democracy in #turkey ! #usa #amnesty #occupygezi httpAddress,tear gas pressurized water... that's what we have on behalf of democracy in #Turkey ! #USA #Amnesty #OccupyGezi http://t.co/AP5EBoor91
1657979304,FALSE,finalized,3,04/06/18 13:38,1,0.6666,1,1,Mon Jun 03 22:42:54 +0000 2013,,3.41686E+17,,rt usrId usrId peoples bulldozer chases police toma vehicles in httpAddress #direngeziparki #occupygezi httpAddress,RT @HungryNTired: @rustyrockets Peoples bulldozer chases police Toma vehicles in Besiktas. #direngeziparki #occupygezi http://t.co/I3cLmgr
1657980153,FALSE,finalized,3,04/06/18 15:06,1,0.6666,1,1,Sat Jun 15 19:00:28 +0000 2013,,3.45979E+17,,peacefull protestors are under attack ! please go live now ! usrId usrId usrId usrId usrId usrId usrId #direngeziparki,peacefull protestors are under attack! Please go live NOW! @IvanCNN @BBCWorld @BBCNews @BBCBreaking @Reuters @cnni @cnnbrk #direngeziparki
1657979728,FALSE,finalized,3,04/06/18 12:45,0,0.6666,1,0.6666,Mon Jun 03 11:23:40 +0000 2013,,3.41516E+17,,rt usrId turkcell we received political pressure to block communications in turkey httpAddress #ireport #occupygezi,RT @dzmchangemaker: Turkcell: We received political pressure to block communications in Turkey http://t.co/zdHJk3mlRd #ireport #occupygezi
1657978361,FALSE,finalized,3,04/03/18 18:02,0,0.6667,1,1,Mon Jun 10 15:01:31 +0000 2013,,3.44107E+17,,occupy turkey activists arrested for social media posts amid httpAddress httpAddress via usrId,Occupy Turkey: Activists arrested for social media posts amid crack...: http://t.co/ZSxl0Jd7uQ via @youtube
1657978429,FALSE,finalized,3,04/07/18 15:51,1,0.6667,1,1,Sat Jun 01 07:40:14 +0000 2013,,3.40735E+17,,rt usrId already had our morning dose of tear httpAddress good morning to you too riot police #occupygezi #turkey,"RT @RawyaRageh: Already had our morning dose of tear gas.. Good morning to you, too, riot police #OccupyGezi #Turkey"
1657978616,FALSE,finalized,3,04/07/18 16:27,0,0.6667,1,1,Sat Jun 22 17:40:03 +0000 2013,,3.48496E+17,,rt usrId the people in taksim throw carnations and the turkish state responds with thuggery and intimidation ! httpAddress,RT @Hevallo: THE PEOPLE IN TAKSIM THROW CARNATIONS and the Turkish state responds with thuggery and intimidation! #OccupyGezi.
1657978801,FALSE,finalized,3,4/13/2018 07:01:04,0,0.6667,1,1,Sun Jun 02 09:04:39 +0000 2013,,3.41118E+17,,rt usrId amnesty internationals issuing international call to its activists to take action over police violence in #taksim #direngezi,RT @fridafos: Amnesty Internationals issuing international call to its activists to take action over police violence in #Taksim #direngezi
1657978884,FALSE,finalized,3,04/11/18 21:50,0,0.6667,1,1,Tue Jun 04 00:53:36 +0000 2013,,3.41719E+17,,rt usrId the #solidarity of turkish people they open the windows and offer food to protesters #occupygezi #direnbesiktas httpAddress,RT @15MBcn_int: The #solidarity of Turkish people: They open the windows and offer food to protesters #occupygezi #direnBesiktas http://t.c
1657978998,FALSE,finalized,3,04/09/18 20:53,0,0.6667,1,1,Sat Jun 08 16:48:19 +0000 2013,,3.43409E+17,,rt usrId thousands of protesters dig in for weekend of demonstrations at #taksim httpAddress httpAddress #occupygezi,RT @timeturkiye: Thousands of protesters dig in for weekend of demonstrations at #Taksim Square. http://t.co/sOnAiQOgmD #occupygezi
1657979034,FALSE,finalized,3,04/07/18 16:42,1,0.6667,1,1,Tue Jun 04 19:42:38 +0000 2013,,3.42003E+17,,#turkey imported DD tons of tear gas 21 million pepper spray in DD years mainly from us #brazil httpAddress #occupygezi,#Turkey imported 628 tons of tear gas ($21 million) pepper spray in 12 years - mainly from US #Brazil http://t.co/o9h5U0rqAP #occupygezi
1657979295,FALSE,finalized,3,4/13/2018 06:16:58,0,0.6667,1,1,Sat Jun 01 08:53:11 +0000 2013,,3.40753E+17,,bruce willis let everyone httpAddress in turkey is not httpAddress people dying on the streets ? turkey is suffering ! #dayangezipark,"Bruce Willis : ""Let everyone know..Press in Turkey is not working..is people dying on the streets? Turkey is suffering! #dayangezipark"
1657979583,FALSE,finalized,3,04/07/18 17:14,0,0.6667,1,1,Tue Jun 04 15:00:11 +0000 2013,,3.41932E+17,,rt usrId after D week #gezipark is more httpAddress food amp ,"RT @zeynep_erdim: After 1 week #gezipark is more organised. Food&amp;water distributed, trash collected, medicine provided by volunteers. #gez"
1657980157,FALSE,finalized,3,04/03/18 19:00,0,0.6667,1,1,Sat Jun 15 18:45:03 +0000 2013,,3.45975E+17,,usrId usrId police is teargasing women children in turkey ! #occupygezi #cnn #bbcworld #libya #algeria #egyptair #un #ap,@JBurcu: @cnninternational police is teargasing women children in Turkey! #occupygezi #cnn #bbcworld #libya #algeria #egyptair #UN #AP
1657978127,FALSE,finalized,3,3/30/2018 15:33:35,0,0.6667,1,0.6667,Sat Jun 01 16:52:08 +0000 2013,,3.40873E+17,,turkey protesters and police clash over park httpAddress,Turkey: Protesters And Police Clash Over Park http://t.co/5wQ9RTNM4F
1657978332,FALSE,finalized,3,04/07/18 17:12,0,0.6667,1,0.6667,Thu Jun 06 14:45:26 +0000 2013,,3.42653E+17,,speakers in gezi park calling on people across turkey to come out when erdogan returns at httpAddress make a lot of noise so that he can hear us,Speakers in Gezi Park calling on people across Turkey to come out when Erdogan returns at 9pm. 'Make a lot of noise so that he can hear us'
1657978513,FALSE,finalized,3,04/07/18 17:04,1,0.6667,1,0.6667,Sat Jun 01 08:03:22 +0000 2013,,3.4074E+17,,rt usrId having spent afternoon around taksim police behavior worse than anything i ever saw in baku or tiflis past httpAddress sad d,RT @SabineFreizer: Having spent afternoon around Taksim: police behavior worse than anything I ever saw in Baku or Tiflis past 10yrs. Sad d
1657978790,FALSE,finalized,3,04/07/18 15:36,0,0.6667,1,0.6667,Sun Jun 16 10:35:30 +0000 2013,,3.46214E+17,,rt usrId davide martello the piano man from istanbul usrId needs our support !! #occupygezi httpAddress,RT @DRY_germany: davide martello-the piano man from istanbul @Klavierkunst- needs our support!! #occupygezi http://t.co/Ih5YhIKuVv
1657978852,FALSE,finalized,3,04/03/18 18:49,0,0.6667,1,0.6667,Thu Jun 06 22:12:47 +0000 2013,,3.42766E+17,,rt usrId i asked erdogan supporters if they were worried their crowd would get tear httpAddress answer no the only people being gassed are,"RT @IvanCNN: I asked Erdogan supporters if they were worried their crowd would get tear gassed. Answer:no, the only people being gassed are"
1657978954,FALSE,finalized,3,04/03/18 17:29,0,0.6667,1,0.6667,Thu Jun 13 20:20:47 +0000 2013,,3.45275E+17,,rt usrId taksim now httpAddress,RT @VOT99: TAKSIM- NOW- http://t.co/DvdbTn9l8j
1657978964,FALSE,finalized,3,04/07/18 15:21,0,0.6667,1,0.6667,Sat Jun 15 17:29:11 +0000 2013,,3.45956E+17,,rt usrId turkey top trend after erdogan s latest speech #1milyonyarintaksime 1milliontotaksimtomorrow,RT @BenjaminHarvey: Turkey top trend after Erdogan's latest speech: #1MilyonYarinTaksime (1MillionToTaksimTomorrow)
1657978976,FALSE,finalized,3,04/07/18 16:46,1,0.6667,1,0.6667,Sun Jun 16 13:15:34 +0000 2013,,3.46255E+17,,rt usrId oh httpAddress just vitamins then ? usrId istanbul governor says they put medicine not chemicals in sprayed httpAddress #occupyg,"RT @arablit: Oh, sure. Just vitamins, then? @oemoral: Istanbul governor says they put ""medicine"" not ""chemicals"" in sprayed water. #OccupyG"
1657979559,FALSE,finalized,3,04/03/18 17:58,0,0.6667,1,0.6667,Sun Jun 02 12:20:24 +0000 2013,,3.41167E+17,,#opturkey the #anonymous spring of turkey httpAddress,#OpTurkey: The #Anonymous spring of Turkey http://t.co/h2ouAbbECt
1657979900,FALSE,finalized,3,04/07/18 16:34,0,0.6667,1,0.6667,Sat Jun 15 10:48:42 +0000 2013,,3.45855E+17,,rt usrId we will httpAddress rt usrId usrId yes main issue is taksim solidarity and ngos cannot convince those young people to leave,"RT @zeynep: We will see. RT @ikoker: @zeynep yes, main issue is taksim solidarity and ngos cannot convince those young people to leave"
1657979928,FALSE,finalized,3,04/07/18 16:46,0,0.6667,1,0.6667,Sat Jun 08 20:18:32 +0000 2013,,3.43462E+17,,rt usrId istanbul united crowds from soccer clubs besiktas fbahce gsaray meet up on taksim #occupygezi via usrId httpAddress,"RT @VeselinV: Istanbul united: Crowds from soccer clubs Besiktas, FBahce, GSaray meet up on Taksim: #OccupyGezi via @AnonOpsLegion http://t"
1657980109,FALSE,finalized,3,04/08/18 21:51,0,0.6667,1,0.6667,Tue Jun 11 19:38:34 +0000 2013,,3.44539E+17,,rt usrId as night falls in #turkey tensions are rising in #istanbul s httpAddress stay tuned to usrId for the latest httpAddress,"RT @msnbc: As night falls in #Turkey, tensions are rising in #Istanbul's #TaksimSquare. Stay tuned to @msnbc for the latest: http://t.co/8N"
1657980110,FALSE,finalized,3,04/03/18 18:36,0,0.6667,1,0.6667,Thu Jun 06 06:55:41 +0000 2013,,3.42535E+17,,rt usrId turkish pm dictator erdogan blames twitter for unrest httpAddress what a coward ! #wearegezi #occupyturkey http,RT @GerAnon4113: Turkish PM Dictator Erdogan blames Twitter for Unrest http://t.co/dFPAF3sEEu What a coward! #WeAreGezi #OccupyTurkey http:
1657978300,FALSE,finalized,3,04/06/18 12:16,0,0.6668,1,0.6668,Sun Jun 02 10:39:03 +0000 2013,,3.41142E+17,,rt usrId #madonna stop the violence in turkey ! start a revolution of love ! tolerance human dignity and respect ! httpAddress,"RT @MadonnaNation: #Madonna: ""Stop the Violence in Turkey! Start a Revolution of LOVE! Tolerance=Human Dignity and Respect!"" http://t.co/0b"
1657978577,FALSE,finalized,3,04/05/18 13:46,1,0.6671,1,1,Tue Jun 18 16:58:39 +0000 2013,,3.47036E+17,,rt usrId pes secretary general usrId says violent crackdown on protests in #turkey must end httpAddress #gezipark,RT @PES_PSE: PES Secretary General @Achim_P says violent crackdown on protests in #Turkey must end http://t.co/HambFLMZep #gezipark
1657977949,FALSE,finalized,3,3/30/2018 15:02:31,0,0.6676,1,1,Fri May 31 21:24:52 +0000 2013,,3.4058E+17,,rt usrId turkish media ignoring the protests usrId ntv is airing a cooking show no i am not kidding #occupygezi httpAddress,RT @Bassem_Sabry: Turkish media ignoring the protests @aaronstein1: NTV is airing a cooking show - no I am not kidding #occupygezi http://
1657979780,FALSE,finalized,3,04/03/18 18:24,0,0.6676,1,1,Sat Jun 01 13:07:51 +0000 2013,,3.40817E+17,,usrId taksim square in istanbul activists entered the police httpAddress in ankara police using chemical httpAddress,"@GreensEP Taksim Square in Istanbul, activists entered the police retreated. In Ankara, police using chemical gas."
1657980013,FALSE,finalized,3,04/03/18 18:01,0,0.6676,1,1,Sun Jun 09 13:17:54 +0000 2013,,3.43719E+17,,rt usrId after heavy clashes in #ankara last night today s slogan of #taksim is resist ankara #stanbul is with you httpAddress,"RT @zeynep_erdim: After heavy clashes in #Ankara last night, today's slogan of #Taksim is ""resist Ankara #stanbul is with you"" http://t.co"
1657978477,FALSE,finalized,3,04/03/18 19:03,0,0.6676,1,0.6676,Sat Jun 15 12:06:37 +0000 2013,,3.45875E+17,,rt usrId for correct information in english from taksim solidarity only pay attention to the announcements made via this account,RT @TaksimSldrty: For correct information (in English) from Taksim Solidarity only pay attention to the announcements made via this account
1657979150,FALSE,finalized,3,04/03/18 18:48,1,0.6676,1,0.6676,Sun Jun 16 18:41:11 +0000 2013,,3.46337E+17,,rt usrId usrId please spread the news erdogan supporter mobs attacking protesters police kindly escorting attackers httpAddress,"RT @mistral_ga: @YourAnonNews please spread the news: erdogan supporter mobs attacking protesters, police kindly escorting attackers http:/"
1657979789,FALSE,finalized,3,04/06/18 12:09,1,0.6677,1,0.6677,Wed Jun 05 07:17:44 +0000 2013,,3.42178E+17,,rt usrId another proof showing that akp s youth are in the streets with sticks in the hand beating up httpAddress #eylemvakti h,RT @Unidadpopular_a: Another proof showing that AKP's youth are in the streets with sticks in the hand beating up protesters. #EylemVakti h
1657978948,FALSE,finalized,3,04/04/18 09:23,1,0.6684,1,1,Tue Jun 04 02:24:02 +0000 2013,,3.41742E+17,,rt usrId turkish #occupygezi protesters dress to protect themselves from teargas photos #turkey live blog httpAddress,RT @AJELive: Turkish #occupygezi protesters dress to protect themselves from teargas - Photos | #Turkey Live Blog http://t.co/9NxZCwmqxT
1657979202,FALSE,finalized,3,04/04/18 08:57,1,0.6684,1,1,Sun Jun 02 12:06:32 +0000 2013,,3.41164E+17,,rt usrId usrId i am from turkey ! turkish that you take ! i love you so much ! turks 341163928736387072 sun jun DD 12 06 33 00 2013 #repost usrId what s going on in #turkey at the moment is a new page for us all in #history httpAddress jun DD 12 06 35 00 2013 rt usrId big clean up at gezi parki and the streets of httpAddress now returning to the festival atmosphere this whole protest star 341163949233942528 sun jun DD 12 06 38 00 2013 so jealous of my grandma in turkey right now ! 341163958981492736 sun jun DD 12 06 41 00 2013 rt usrId people of taksim trying to assist the dog who is also effected by the tear gas by the police httpAddress usrId jun DD 12 06 44 00 2013 rt usrId turkish protesters continue to gather at taksim square following withdrawal of heavy police presence httpAddress #o,"RT @Denizz_1D: @bellathorne I am from Turkey! Turkish
that you take! I love you so much! Turks
341163928736387072,Sun Jun 02 12:06:33 +0000 2013,#Repost @sezylmz what's going on in #Turkey at the moment is a new page for us all in #history http://t.co/VzqyfKMajF
341163937359859712,Sun Jun 02 12:06:35 +0000 2013,RT @ela_suleymangil: Big clean up at Gezi Parki and the streets of Taksim. Now returning to the festival atmosphere this whole protest star
341163949233942528,Sun Jun 02 12:06:38 +0000 2013,So jealous of my grandma in turkey right now!
341163958981492736,Sun Jun 02 12:06:41 +0000 2013,RT @enginbas: People of Taksim trying to assist the dog who is also effected by the tear gas by the police http://t.co/C7J2yUodlw @asteris
341163974701760512,Sun Jun 02 12:06:44 +0000 2013,""RT @RT_com: Turkish protesters continue to gather at Taksim Square, following withdrawal of heavy police presence http://t.co/AUiY7X1WS2 #o"
1657979210,FALSE,finalized,3,04/04/18 09:27,1,0.6684,1,1,Thu Jun 13 00:35:58 +0000 2013,,3.44976E+17,,rt usrId turkey police attack to peaceful unable person at taksim square gezi httpAddress httpAddress via usrId #occupytu,"RT @aysegulaksu: Turkey police attack to peaceful unable person at Taksim Square, Gezi Pa...: http://t.co/mbigjEVgdd via @youtube #occupytu"
1657979509,FALSE,finalized,3,04/04/18 09:21,1,0.6684,1,1,Fri May 31 23:38:37 +0000 2013,,3.40613E+17,,rt usrId this is the evidence of the police httpAddress he is ran by the panzer httpAddress #taksimgezipark #direngezipar,RT @sfkfeminist: This is the evidence of the police violence. He is ran by the panzer http://t.co/EyU07wT3xt #TaksimGeziPark #direngezipar
1657979773,FALSE,finalized,3,04/04/18 08:50,1,0.6684,1,1,Sun Jun 16 07:25:34 +0000 2013,,3.46167E+17,,rt usrId young people are thronging the streets now in iran and in turkey s gezi httpAddress the ones in turkey are being httpAddress,RT @NickKristof: Young people are thronging the streets now in Iran and in Turkey's Gezi Park. The ones in Turkey are being teargassed.
1657978959,FALSE,finalized,3,04/04/18 08:50,0,0.6684,1,0.6684,Sun Jun 02 06:08:34 +0000 2013,,3.41074E+17,,rt usrId erdogan for every 100 00 protesters i will bring out a million from my party httpAddress lol he sounds like m,"RT @YourAnonNews: Erdogan:For every 100,000 protesters,I will bring out a million from my party http://t.co/vinuy2v1fK LOL he sounds like M"
1657980179,FALSE,finalized,3,04/04/18 08:46,0,0.6684,1,0.6684,Tue Jun 18 13:36:29 +0000 2013,,3.46985E+17,,rt usrId turkey latest silent standing man inspires protesters httpAddress,RT @Independent: Turkey latest: Silent 'standing man' inspires protesters http://t.co/pHPkviACsW
1657979507,FALSE,finalized,3,04/06/18 15:00,0,0.6695,1,1,Mon Jun 03 10:12:07 +0000 2013,,3.41498E+17,,dear usrId this is how the turkish government treats its httpAddress #occupyturkey httpAddress via usrId,Dear @Pontifex This is how the Turkish government treats its people. #occupyturkey http://t.co/rrzKbsZYRJ via @hurriyet
1657979887,FALSE,finalized,3,04/06/18 12:45,0,0.6695,1,1,Mon Jun 03 13:40:05 +0000 2013,,3.4155E+17,,rt usrId a whirling dervish ready for gas from earlier today #occupygezi #taksim #direngeziparki #direnankara httpAddress,RT @IanAlanPaul: A whirling dervish (ready for gas) from earlier today: #occupygezi #taksim #direngeziparki #direnankara http://t.co/aBL7p
1657978163,FALSE,finalized,3,04/06/18 12:40,0,0.6695,1,0.6695,Sun Jun 09 20:29:31 +0000 2013,,3.43827E+17,,rt usrId #erdogan world sees you as incredible shrinking man stop the threats engage dialogue forget the shopping httpAddress,"RT @PJenningsUNI: #Erdogan world sees you as incredible shrinking man,stop the threats,engage,dialogue,forget the shopping mall.#WeAreGezi "
1657978617,FALSE,finalized,3,04/06/18 13:25,0,0.6695,1,0.6695,Tue Jun 11 07:44:05 +0000 2013,,3.44359E+17,,turkish police enter taksim square hundreds of turkish police in riot gear entered istanbul s taksim httpAddress httpAddress,Turkish Police Enter Taksim Square: Hundreds of Turkish police in riot gear entered Istanbul's Taksim Square... http://t.co/5pNIEFejOC
1657979022,FALSE,finalized,3,04/06/18 14:46,0,0.6695,1,0.6695,Tue Jun 04 12:07:01 +0000 2013,,3.41889E+17,,my father told me when i was young riots are httpAddress it means httpAddress #occupygezi,"My father told me when I was young: ""Riots are good. It means change."" #occupygezi"
1657979658,FALSE,finalized,3,04/06/18 13:18,1,0.6695,1,0.6695,Fri May 31 20:31:08 +0000 2013,,3.40566E+17,,rt usrId #istanbul is in httpAddress police is using real bullets now ! many have been injured taksim area is full of pepper gas and,"RT @slavafotografy: #istanbul is in #chaos. Police is using real bullets now! Many have been injured, taksim area is full of pepper gas and"
1657979938,FALSE,finalized,3,04/06/18 13:25,0,0.6695,1,0.6695,Tue Jun 11 15:33:14 +0000 2013,,3.44477E+17,,rt usrId police clear taksim square turkeys protests and the neoliberal market cole interview httpAddress,RT @jricole: Police Clear Taksim Square: Turkeys Protests and the Neoliberal Market (Cole interview) http://t.co/QfUbtzC2MX
1657980033,FALSE,finalized,3,04/06/18 15:25,1,0.6695,1,0.6695,Fri May 31 18:44:18 +0000 2013,,3.40539E+17,,rt usrId reports from people in taksim that soldiers are giving out masks to protesters being attacked with tear gas by httpAddress,RT @BenjaminHarvey: Reports from people in Taksim that soldiers are giving out masks to protesters being attacked with tear gas by police. 
1657979390,FALSE,finalized,3,04/06/18 12:09,0,0.6702,1,0.6702,Sun Jun 02 13:55:59 +0000 2013,,3.41191E+17,,missed erdogan s remarks amp ,"Missed Erdogan's remarks &amp; interview, but sounds as if he's got his mojo back - big man provocative. #occupygezi"
