_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,does_this_tweet_reportdiscuss_violent_incidents_happened_during_the_protest,does_this_tweet_reportdiscuss_violent_incidents_happened_during_the_protest:confidence,is_this_tweet_related_to_turkish_protests_2013,is_this_tweet_related_to_turkish_protests_2013:confidence,created_at,does_this_tweet_reportdiscuss_violent_incidents_happened_during_the_protest_gold,id,is_this_tweet_related_to_turkish_protests_2013_gold,proccd_text,text,Fatma_violence
1744388281,FALSE,finalized,3,07/09/18 15:19,0,1,0,1,Fri Jun 14 15:27:14 +0000 2013,,3.45563E+17,,i wanna fye ass turkey sammich,i wanna fye ass turkey sammich,0
1744388282,FALSE,finalized,3,07/09/18 15:28,0,1,1,1,Fri Jun 07 22:08:43 +0000 2013,,3.43127E+17,,interesting httpAddress rt usrId critics notebook in istanbuls taksim square an achilles heel httpAddress,"Interesting take. RT @nytimes Critics Notebook: In Istanbuls Taksim Square, an Achilles Heel http://t.co/9WFgipnq5E",0
1744388283,FALSE,finalized,3,07/09/18 15:16,0,1,0,1,Tue Jun 11 19:37:40 +0000 2013,,3.44539E+17,,meeting tonite at 5 30 usrId turkey httpAddress come join us grab some great food and have the best networking experience that is out there !,"Meeting tonite at 5:30 @calhouns Turkey Creek. Come join us, grab some great food and have the best networking experience that is out there!",0
1744388284,FALSE,finalized,3,07/09/18 15:10,0,1,0,1,Tue Jun 11 08:31:35 +0000 2013,,3.44371E+17,,usrId lol one day not today but someday hopefully between turkey brazil greece and morocco where do you see yourself leaving in ?,"@Mercels_ lol one day not today but someday hopefully between Turkey, Brazil, Greece and Morocco where do you see yourself leaving in?",0
1744388285,FALSE,finalized,3,07/09/18 15:22,1,1,1,1,Sat Jun 01 20:55:20 +0000 2013,,3.40935E+17,,rt usrId #occupygezi protests turn violent as police attack peaceful protesters in istanbul 340934622907084800 sat jun DD 20 55 23 00 2DD3 rt usrId at least DD injured in istanbul crackdown on httpAddress httpAddress jun DD 20 55 24 00 2DD3 rt usrId pm erdogan besides forcing blackout on turkish media now attacking foreign media as well ! #occupytaksim #occupygezi #diren,"RT @YourAnonNews: ""#OccupyGezi Protests Turn Violent As Police Attack Peaceful Protesters In Istanbul
340934622907084800,Sat Jun 01 20:55:23 +0000 2013,RT @cnnbrk: At least 14 injured in Istanbul crackdown on protesters. http://t.co/r78AiVoVl8
340934627583737858,Sat Jun 01 20:55:24 +0000 2013,""RT @LathspeLL: PM Erdogan, besides forcing blackout on Turkish media, now attacking foreign media as well! #occupytaksim #occupygezi #diren",1
1744388286,FALSE,finalized,3,07/09/18 15:27,0,0.6667,1,0.6667,Sun Jun 02 00:25:03 +0000 2013,,3.40987E+17,,rt usrId organising camp fires on taksim as the night is httpAddress one woman sings httpAddress a huge applaus httpAddress #turkey httpAddress,RT @koertdebeuf: Organising camp fires on Taksim as the night is falling. One woman sings opera. A huge applaus follows. #Turkey http://t.c,0
1744388287,FALSE,finalized,3,07/09/18 15:22,0,1,1,0.6562,Wed Jun 05 13:41:43 +0000 2013,,3.42275E+17,,rt usrId russiatoday tears for fears us cashes in on teargas amid turkey brutal turmoil httpAddress,RT @silvershaker: RussiaToday: Tears for Fears: US cashes in on teargas amid Turkey brutal turmoil http://t.co/00QY1rWVMC,0
1744388288,FALSE,finalized,3,07/09/18 15:04,0,1,1,0.6667,Tue Jun 04 03:47:38 +0000 2013,,3.41763E+17,,57un police in #ankara seem to be hiding id numbers on their helmets with httpAddress #direnanakra #occupygezi httpAddress,"""@57UN: Police in #Ankara seem to be hiding id numbers on their helmets with tags. #DirenAnakra #OccupyGezi http://t.co/O2RAAmCCYJ""",0
1744388289,FALSE,finalized,3,07/09/18 15:06,0,1,1,0.6667,Mon Jun 03 21:36:48 +0000 2013,,3.4167E+17,,#direngezipark #heryertaksimheryerdireni cadde httpAddress D others pic httpAddress,#direngezipark #HerYerTaksimHerYerDireni (@ Cadde w/ 2 others) [pic]: http://t.co/YRqkdcls3t,0
1744388290,FALSE,finalized,3,07/09/18 15:06,1,0.6585,0,1,Sat Jun 01 22:18:18 +0000 2013,,3.40955E+17,,usrId dozens dead in turkey by islamist police help asap !,@cnni dozens dead in Turkey by islamist police help asap!,0
1744388291,FALSE,finalized,3,07/09/18 15:20,1,0.6667,1,0.6667,Sat Jun 01 22:29:54 +0000 2013,,3.40958E+17,,rt usrId inundated with desperate reports from #turkey of out of control police brutality #erdogan stop the violence turkey you ar,"RT @PJenningsUNI: Inundated with desperate reports from #turkey of out of control police brutality,#erdogan stop the violence,turkey you ar",1
1744388292,FALSE,finalized,3,07/09/18 15:04,0,1,1,0.7,Sun Jun 02 22:00:15 +0000 2013,,3.41313E+17,,how can a supposedly educated and reform minded president condemn a social media website for social unrest ? #occupygezi #turkey #erdogan,How can a supposedly educated and reform-minded president condemn a social media website for social unrest? #occupygezi #Turkey #erdogan,0
1744388293,FALSE,finalized,3,07/09/18 15:14,0,1,0,1,Sat Jun 15 20:36:01 +0000 2013,,3.46003E+17,,usrId come to turkey pleasee,@Harry_Styles COME TO TURKEY PLEASEEEEEEEEE,0
1744388294,FALSE,finalized,3,07/09/18 15:24,0,0.6667,1,0.6667,Sat Jun 15 20:59:56 +0000 2013,,3.46009E+17,,rt usrId inside divan hotel in istanbul recovering from tear httpAddress via usrId #direngezipark httpAddress,"RT @nycjim: Inside Divan Hotel in Istanbul, recovering from tear gas. via @koraypekozkay #direngezipark http://t.co/biILjw5Cff",0
1744388295,FALSE,finalized,3,07/09/18 15:12,0,1,0,1,Tue Jun 25 10:37:32 +0000 2013,,3.49476E+17,,rt usrId wait i m httpAddress ankara mayor ydy said leftie conspiracy rocks brazil amp ,"RT @asteris: Wait, I'm confused. Ankara mayor ydy said leftie conspiracy rocks Brazil &amp; Turkey. Erdogan now says it's the IMF? Maybe coordi",0
1744388296,FALSE,finalized,3,07/09/18 15:31,0,1,1,0.6667,Sat Jun 01 07:51:44 +0000 2013,,3.40737E+17,,rebeldia unica via please rt and let the whole world know whats going on in turkey #occupygezi httpAddress,Rebeldia unica via - PLEASE RT AND LET THE WHOLE WORLD KNOW WHATS GOING ON IN TURKEY #occupygezi http://t.co/duZmzUcfvN,0
1744388297,FALSE,finalized,3,07/09/18 15:18,1,0.6667,1,1,Sat Jun 15 18:49:49 +0000 2013,,3.45976E+17,,rt usrId cumhuriyet full of tear httpAddress httpAddress #occupygezi,RT @dkenarov: Cumhuriyet full of tear gas. Lots. #occupygezi,0
1744388298,FALSE,finalized,3,07/09/18 15:18,0,1,0,1,Wed Jun 19 06:31:23 +0000 2013,,3.4724E+17,,ngl i got so depressed this morning when i woke up after my dream thinking i was in turkey,Ngl I got so depressed this morning when I woke up after my dream thinking I was in Turkey,0
1744388299,FALSE,finalized,3,07/09/18 15:04,0,1,0,1,Sat Jun 01 19:00:23 +0000 2013,,3.40906E+17,,rt usrId we re here for you turkey !! #prayforturkey,RT @idobrevbiebs: WE'RE HERE FOR YOU TURKEY!!! #prayforturkey,0
1744388300,FALSE,finalized,3,07/09/18 15:08,0,1,1,1,Wed Jun 12 20:49:28 +0000 2013,,3.44919E+17,,live raw video feed from taksim square at httpAddress #occupygezi #direngezi #direngeziparki,Live raw video feed from Taksim Square at http://t.co/rqD9DFi4p1 #occupygezi #direngezi #direngeziparki,0
1744388301,FALSE,finalized,3,07/09/18 15:10,1,0.6773,1,0.6813,Sat Jun 01 18:53:38 +0000 2013,,3.40904E+17,,tweeting through tear gas violence in turkey unfurls on the web as thousands protest httpAddress via usrId,Tweeting through tear gas: violence in Turkey unfurls on the web as thousands protest http://t.co/qWCwEB5mCG via @verge,1
1744388302,FALSE,finalized,3,07/09/18 15:18,0,1,0,1,Sat Jun 01 18:50:53 +0000 2013,,3.40903E+17,,yee yee wild turkey,Yee yee wild turkey,0
1744388303,FALSE,finalized,3,07/09/18 15:23,0,1,0,1,Tue Jun 04 16:45:52 +0000 2013,,3.41959E+17,,just had waffles and scrambles egg with turkey and cheese in httpAddress rt usrId thehiphopbarber now i want turkey bacon,Just had waffles and scrambles egg with turkey and cheese in it...**#AlbenShrug** RT @_Cruellla: THEHipHopBarber Now I want turkey bacon ,0
1744388304,FALSE,finalized,3,07/09/18 15:16,0,1,1,0.6667,Fri Jun 07 10:28:29 +0000 2013,,3.42951E+17,,beyond the riot zone why taksim square matters to turks httpAddress,"Beyond the riot zone: Why Taksim Square matters to Turks: 
http://t.co/VwKjKNBKAM",0
1744388305,FALSE,finalized,3,07/09/18 15:22,0,1,0,1,Thu Jun 20 22:24:25 +0000 2013,,3.47842E+17,,walks into subway yes hello i d like D circle of turkey and D triangles of cheese covered in mayo and also my youth back,"*walks into Subway*
yes hello I'd like 1 circle of turkey and 2 triangles of cheese covered in mayo and also my youth back",0
1744388306,FALSE,finalized,3,07/09/18 15:13,0,1,0,1,Thu Jun 20 21:25:32 +0000 2013,,3.47828E+17,,rt usrId turkey mayne httpAddress,RT @AndyBVB: TURKEY MAYNE http://t.co/mnSkT5bnZ3,0
1744388307,FALSE,finalized,3,07/09/18 15:03,0,1,0,1,Sun Jun 23 14:38:10 +0000 2013,,3.48812E+17,,usrId why i love shopping here in turkey httpAddress lucky bitch,@ontarioshug: why i love shopping here in turkey http://t.co/cBKIo0zl5e lucky bitch,0
1744388308,FALSE,finalized,3,07/09/18 15:08,0,1,1,1,Tue Jun 11 06:03:42 +0000 2013,,3.44334E+17,,rt usrId there have never been molotovs in taksim resistance government brought them for the show #direngeziseninleyiz #occupygezi,"RT @kalsedon: There have never been molotovs in taksim resistance, Government brought them for the show #DirenGeziSeninleyiz #occupygezi",0
1744388309,FALSE,finalized,3,07/09/18 15:20,0,1,1,1,Sun Jun 02 23:37:34 +0000 2013,,3.41338E+17,,rt usrId #turkey rt usrId things are starting to get out of control in turkey as thousands swarm istanbul square httpAddress,RT @SophiaBush: #Turkey RT @RYOTnews: Things are starting to get out of control in Turkey as thousands swarm Istanbul Square http://t.co/O0,0
1744388310,FALSE,finalized,3,07/09/18 15:11,0,1,1,0.6667,Sun Jun 09 00:36:04 +0000 2013,,3.43527E+17,,rt usrId turkey rules out early polls thousands defy call to end protest httpAddress,"RT @Reuters: Turkey rules out early polls, thousands defy call to end protest http://t.co/gZORImZg2G",0
1744388311,FALSE,finalized,3,07/09/18 15:15,0,1,0,1,Tue Jun 04 12:38:51 +0000 2013,,3.41897E+17,,rt usrId usrId usrId turkey is next and then the caliphate and who would you suggest as leader the muslim us ?,"RT @HickoryStonewal: @Oathkeeper1987S @ShareThis turkey is next and then the Caliphate and who would you suggest as leader, the Muslim US? ",0
1744388312,FALSE,finalized,3,07/09/18 15:17,0,0.6747,0,1,Sat Jun 15 22:27:22 +0000 2013,,3.46031E+17,,rt usrId mt usrId it s come down to turkish police besieging a 5 star hotel w gas httpAddress don t forget akp these images gl,"RT @lrozen: MT @YigalSchleifer: It's come down to Turkish police besieging a 5-star hotel w gas grenades. Don't forget AKP, these images Gl",0
1744388313,FALSE,finalized,3,07/09/18 15:02,0,1,0,0.6829,Thu Jun 06 10:55:51 +0000 2013,,3.42596E+17,,rt usrId several more erasmus students being processed on charges of httpAddress #occupygezi,RT @myriamonde: several more erasmus students being processed on charges of espionage. #occupygezi,0
1744388314,FALSE,finalized,3,07/09/18 15:13,1,0.6689,1,1,Sat Jun 15 21:55:01 +0000 2013,,3.46023E+17,,rt usrId thousands block two main highways in #istanbul trying to reach httpAddress police take measures to prevent people enter the bridge,RT @ikoker: thousands block two main highways in #istanbul trying to reach taksim. police take measures to prevent people enter the bridge ,0
1744388315,FALSE,finalized,3,07/09/18 15:04,1,0.6667,1,1,Sat Jun 01 15:22:46 +0000 2013,,3.40851E+17,,solidarity with istanbul protesters grows in turkey and abroad amid violent clashes between rioters and the httpAddress httpAddress,Solidarity with Istanbul protesters grows in Turkey and abroad: Amid violent clashes between rioters and the p... http://t.co/CSZGbeV6Z7,1
1744388316,FALSE,finalized,3,07/09/18 15:02,0,1,0,1,Fri Jun 14 13:11:21 +0000 2013,,3.45529E+17,,for real ? tweetchelseafc john obi mikel has agreed to join galatasaray according to reports in httpAddress #cfc,For real?@TweetChelseaFC: John Obi Mikel has agreed to join Galatasaray according to reports in Turkey. - #CFC,0
1744388317,FALSE,finalized,3,07/09/18 15:12,0,1,0,0.6364,Sun Jun 16 12:18:39 +0000 2013,,3.4624E+17,,rt usrId httpAddress istanbul it is stated that the head quarter of disk revolutionalist labours union co #occupygezi httpAddress,RT @OpPinkPower: 14.11: [Istanbul] It is stated that the head quarter of DISK ( Revolutionalist Labours Union Co #occupygezi http://t.co/,0
1744388318,FALSE,finalized,3,07/09/18 15:10,0,1,1,0.6667,Fri May 31 15:41:35 +0000 2013,,3.40493E+17,,photos from istanbul s uprising and also twitter s trending topic #direngezipark httpAddress,Photos From Istanbul's Uprising (And Also Twitter's Trending Topic #direngezipark) http://t.co/2QM4nfkHqA,0
1744388319,FALSE,finalized,3,07/09/18 15:28,0,1,1,1,Fri May 31 23:22:44 +0000 2013,,3.40609E+17,,rt usrId hearing reports that prime minister erdoan is planning to shut down internet access at httpAddress #occupygezi,RT @sirjamesa12: Hearing reports that Prime Minister ErDOan is planning to shut down internet access at Turkey. #occupygezi,0
1744388320,FALSE,finalized,3,07/09/18 15:02,1,0.6754,0,0.6723,Sat Jun 01 14:40:27 +0000 2013,,3.4084E+17,,police attacking citizens ! many wounded ! httpAddress #istanbul #taksim usrId,Police attacking citizens! Many wounded! http://t.co/IYDzoGDIDj #istanbul #taksim @camanpour,1
1744388321,FALSE,finalized,3,07/09/18 15:04,0,1,0,1,Sat Jun 08 16:15:46 +0000 2013,,3.43401E+17,,saw the turkey on the course again today usrId,Saw the turkey on the course again today @DJMorse,0
1744388322,FALSE,finalized,3,07/09/18 15:03,0,1,0,1,Sun Jun 16 22:19:25 +0000 2013,,3.46392E+17,,who got the turkey ?!?!? httpAddress,Who got the turkey?!?!? https://t.co/xLgtt9Rjfz,0
1744388323,FALSE,finalized,3,07/09/18 15:31,0,1,0,1,Thu Jun 20 15:07:40 +0000 2013,,3.47732E+17,,httpAddress imagination expands slowly and strikes httpAddress can altay on public httpAddress,"""... imagination expands slowly and strikes suddenly."" Can Altay on Public Space
http://t.co/rdcmCOrol5",0
1744388324,FALSE,finalized,3,07/09/18 15:25,0,1,1,0.6667,Wed Jun 05 20:02:52 +0000 2013,,3.42371E+17,,rt usrId rt usrId another iconic photo coming out of httpAddress #occupygezi #occupyturkey #occupytaksim httpAddress,RT @worldwideriot: RT @__core: Another iconic photo coming out of #Turkey. #occupygezi #occupyturkey #occupytaksim http://t.co/clcSxHNxKQ ,0
1744388325,FALSE,finalized,3,07/09/18 15:18,0,1,1,1,Wed Jun 05 12:15:29 +0000 2013,,3.42253E+17,,usrId realtime coverage of the protests in istanbul via instagram httpAddress #occupygezi #opturkey #lkemiseviyorumnk,@AsliTaylor Realtime coverage of the protests in Istanbul via Instagram http://t.co/64VYHRG3hr #occupygezi #OpTurkey #lkemiSeviyorumnk,0
1744388326,FALSE,finalized,3,07/09/18 15:14,1,1,1,1,Thu Jun 06 09:25:28 +0000 2013,,3.42573E+17,,rt usrId httpAddress government condemns violence on protestors in turkey #wearegezi httpAddress,RT @OCongress: U.S. government condemns violence on protestors in Turkey: #WeAreGezi http://t.co/5OMFH3qTbs,1
1744388327,FALSE,finalized,3,07/09/18 15:22,0,1,1,1,Sun Jun 16 17:32:05 +0000 2013,,3.46319E+17,,rt usrId the only two channels covering the #occupygezi street events in #turkey httpAddress httpAddress tell th,RT @ioerror: The only two channels covering the #occupygezi street events in #Turkey: http://t.co/p5eS5cZeTl http://t.co/9SX7nC7OdD Tell th,0
1744388328,FALSE,finalized,3,07/09/18 14:55,0,1,0,0.6571,Sun Jun 09 20:42:16 +0000 2013,,3.4383E+17,,rt usrId #redhack halktv interview about #occupygezi in english usrId usrId usrId httpAddress,RT @RedHackHaber_: #REDHACK HalkTV Interview about #Occupygezi in English @AnonymousIRC @AnonymousPress @AnonymousWWN http://t.co/vw4IwqGX,0
1744388329,FALSE,finalized,3,07/09/18 15:04,0,0.6667,0,1,Sat Jun 08 22:02:24 +0000 2013,,3.43488E+17,,from la bella roma i gladiatori di roma are ready to fight with you httpAddress #istanbul is not alone #taksim httpAddress,"from la bella Roma 
i Gladiatori di Roma are ready to fight with you :)
.... #Istanbul is not ALONE 
#Taksim http://t.co/mXIMCtSYi1",0
1744388330,FALSE,finalized,3,07/09/18 15:13,0,1,0,1,Thu Jun 06 19:28:36 +0000 2013,,3.42725E+17,,usrId ah byel3abo ma3 7elon ? why are turkey allowed ?,@JimmyKhoriaty ah byel3abo ma3 7elon ? Why are turkey allowed ?,0
1744388331,FALSE,finalized,3,07/09/18 15:04,1,0.6319,1,0.7055,Fri May 31 14:33:48 +0000 2013,,3.40476E+17,,rt usrId tear gas water cannon used to break up 4 day protest over plans to revamp #istanbul landmark taksim square via usrId,RT @BBCWorld: Tear gas water cannon used to break up 4-day protest over plans to revamp #Istanbul landmark Taksim Square - via @bbcworlds,1
1744388332,FALSE,finalized,3,07/09/18 15:15,0,1,0,1,Fri Jun 07 07:08:32 +0000 2013,,3.42901E+17,,a well written article so worth reading the road to taksim httpAddress,A well written article so worth reading - The road to Taksim http://t.co/KQbh5gdcTe,0
1744388333,FALSE,finalized,3,07/09/18 15:20,0,1,0,0.6552,Fri Jun 14 04:07:42 +0000 2013,,3.45392E+17,,rt usrId the sun is rising and there s still people playing the piano in taksim sq . #occupygezi httpAddress,"RT @BatmanWI: The sun is rising, and there's still people playing the piano in Taksim Sq. #occupygezi http://t.co/K8pbKGEd4N",0
1744388334,FALSE,finalized,3,07/09/18 15:14,0,1,1,0.6957,Wed Jun 12 20:15:21 +0000 2013,,3.44911E+17,,rt usrId a protester brought a piano to #taksim square everybody is singing httpAddress #occupygezi,"RT @GhassenYahia: A protester brought a piano to #Taksim Square , everybody is singing ""imagine"". #OccupyGezi",0
1744388335,FALSE,finalized,5,07/09/18 15:01,1,1,0,0.5942,Sat Jun 01 23:18:01 +0000 2013,,3.40971E+17,,rt usrId #occupygezi this man was shot in the head and killed by police ! our government is killing its own people httpAddress,RT @LegionJJ: #OccupyGezi This man was shot in the head and killed by police! Our government is killing its own people http://t.co/07ojOPuk,1
1744388336,FALSE,finalized,3,07/09/18 15:18,0,1,1,1,Mon Jun 24 23:31:32 +0000 2013,,3.49309E+17,,rt usrId boycott holidays to turkey ! until the people in turkey are free ! #occupygezi #holiday #turkey #tourism #travel #hotels #tur,"RT @Hevallo: ""BOYCOTT HOLIDAYS TO TURKEY!"" until the people in Turkey are free! #OccupyGezi #Holiday #Turkey #Tourism #Travel #Hotels #Tur",0
1744388337,FALSE,finalized,3,07/09/18 15:08,0,1,1,0.6667,Fri Jun 14 08:12:04 +0000 2013,,3.45454E+17,,rt usrId the govt has switched gears after weeks of dismissing the protesters as riff raff amp ,"RT @zeynep: The govt has switched gears--after weeks of dismissing the protesters as riff-raff &amp; terrorists, they now are trying to placate",0
1744388338,FALSE,finalized,3,07/09/18 15:03,0,1,0,0.6667,Wed Jun 05 12:48:11 +0000 2013,,3.42262E+17,,rt usrId how grand theft auto has inspired the young occupy protesters in httpAddress amazing accounts from turkish readers httpAddress,RT @stephentotilo: How Grand Theft Auto has inspired the young Occupy protesters in Turkey. Amazing accounts from Turkish readers: http://t,0
1744388339,FALSE,finalized,3,07/09/18 15:06,0,1,0,0.6585,Sun Jun 02 11:00:40 +0000 2013,,3.41147E+17,,rt usrId erdogan has napolean syndrome he thinks he s httpAddress needs to stop he s just a prime minister istanbul protester httpAddress,"RT @IvanCNN: ""Erdogan has Napolean syndrome,he thinks he's sultan.He needs to stop,he's just a prime minister""-Istanbul protester http://t.",0
1744388340,FALSE,finalized,3,07/09/18 15:07,0,1,1,1,Sun Jun 09 21:37:22 +0000 2013,,3.43844E+17,,rt usrId on my way to gazi district in #istanbul to try out my new gas httpAddress wish me luck may need bail money httpAddress #occupygez,"RT @SulomeAnderson: On my way to Gazi district in #Istanbul to try out my new gas mask. Wish me luck, may need bail money later. #occupygez",0
1744388341,FALSE,finalized,3,07/09/18 15:12,0,1,0,0.6667,Fri May 31 21:34:08 +0000 2013,,3.40582E+17,,rt usrId this is the ustream live from the park in istanbul httpAddress httpAddress,"RT @GlobalRevLive: THIS IS THE USTREAM LIVE FROM THE PARK IN ISTANBUL TURKEY
http://t.co/kcuiJPGvEQ http://t.co/CPJZEl7u17",0
1744388342,FALSE,finalized,3,07/09/18 15:15,0,1,0,0.6667,Fri Jun 07 20:01:10 +0000 2013,,3.43095E+17,,our hearts with the istanbul httpAddress httpAddress,"Our hearts with the Istanbul people
http://t.co/WuRZKnMrM4 http://t.co/DTk3HbC515",0
1744388343,FALSE,finalized,3,07/09/18 15:14,0,1,1,1,Fri May 31 20:36:54 +0000 2013,,3.40568E+17,,rt usrId free speach and the voice of the people will always be stronger than police brutality #theworldisunited #occupygezi,"RT @mightyeNOR: Free-speach and the voice of the people, will always be stronger than police brutality #theworldisunited #occupygezi",1
1744388344,FALSE,finalized,3,07/09/18 15:21,0,1,0,1,Sun Jun 02 17:57:07 +0000 2013,,3.41252E+17,,rt usrId usrId im talking to some of my students from mersin turkey they said its crazy httpAddress,RT @pissedparent: @nagoul1 Im talking to some of my students from Mersin Turkey they said its crazy there....,0
1744388345,FALSE,finalized,3,07/09/18 15:22,0,1,0,1,Sat Jun 22 16:20:01 +0000 2013,,3.48475E+17,,usrId i m glad to you can be in httpAddress is it good isn t it ?,"@Kimmhvj I'm glad to you can be in Turkey. Is it good, isn't it?",0
1744388346,FALSE,finalized,3,07/09/18 15:20,0,1,0,1,Tue Jun 11 08:40:17 +0000 2013,,3.44374E+17,,usrId httpAddress have been waiting for this excuse from the authoritarian book of excuses #turkey #humanrights,"@ahramonline Finally...I have been waiting for this excuse from the ""Authoritarian Book of Excuses"" #Turkey #HumanRights",0
1744388347,FALSE,finalized,3,07/09/18 15:13,0,1,0,0.6624,Thu Jun 06 09:20:46 +0000 2013,,3.42572E+17,,erdogan due back in turkey as protests enter seventh day recep tayyip erdogan was due back in turkey today httpAddress httpAddress,Erdogan due back in Turkey as protests enter seventh day: Recep Tayyip Erdogan was due back in Turkey today af... http://t.co/5kS5sPRAAq,0
1744388348,FALSE,finalized,3,07/09/18 15:03,0,1,0,1,Wed Jun 05 21:53:01 +0000 2013,,3.42399E+17,,rt usrId usrId turkey has more journalists in jail than china httpAddress,"RT @sfidelek: @kirstensalyer: ""Turkey has more journalists in jail than China"" http://t.co/cHjS4poxSa",0
1744388349,FALSE,finalized,3,07/09/18 15:18,0,1,0,1,Thu Jun 20 00:25:57 +0000 2013,,3.47511E+17,,we have democracy in httpAddress our right to freely associate and express ourselves is constitutional says usrId httpAddress,"""We have democracy in Turkey. Our right to freely associate and express ourselves is constitutional"" says @Nazanstnda http://t.co/37ofgxC86H",0
1744388350,FALSE,finalized,3,07/09/18 15:27,1,0.6667,1,0.6667,Wed Jun 05 18:33:33 +0000 2013,,3.42348E+17,,turkey stop excessive force against peaceful protestors httpAddress,Turkey: Stop excessive force against peaceful protestors http://t.co/iyoKXbFYC5,1
1744388351,FALSE,finalized,3,07/09/18 15:22,0,1,0,1,Mon Jun 03 14:05:33 +0000 2013,,3.41556E+17,,turkeys leader blames rioting on extremists httpAddress cc usrId #jidf,Turkeys Leader Blames Rioting on Extremists http://t.co/ftYzmPk32y (cc: @JIDF) #JIDF,0
1744388352,FALSE,finalized,3,07/09/18 15:07,1,0.6667,0,0.6667,Tue Jun 04 09:59:02 +0000 2013,,3.41857E+17,,rt usrId turkish police in self defense httpAddress httpAddress httpAddress just like in greece #occ,RT @asteris: Turkish police in 'self-defense' http://t.co/6bcv6f96pq http://t.co/R1VBcRNKDH http://t.co/aVu4wqqTYg just like in Greece #occ,1
1744388353,FALSE,finalized,3,07/09/18 15:21,0,1,0,0.6749,Tue Jun 18 09:49:56 +0000 2013,,3.46928E+17,,rt usrId nothing is stronger than an idea whose time has come victor hugo #direngezi #occupygezi #duranadam httpAddress httpAddress,RT @Hannes_Swoboda: Nothing is stronger than an idea whose time has come -Victor Hugo- #direngezi #occupygezi #duranadam T.S. http://t.co/A,0
1744388354,FALSE,finalized,3,07/09/18 15:12,1,1,1,1,Sat Jun 01 01:31:05 +0000 2013,,3.40642E+17,,civil war in turkey unfolding right now ! we are fighting for our httpAddress people are dying right now #turkiye httpAddress,CIVIL WAR IN TURKEY unfolding right now! We are fighting for our DEMOCRACY. People are dying right now #turkiye http://t.co/Qg7SUe4VLr,0
1744388355,FALSE,finalized,3,07/09/18 15:18,1,0.6461,1,0.6461,Wed Jun 12 15:39:34 +0000 2013,,3.44841E+17,,lawyers rail at police response to turkey protests httpAddress ap #news,Lawyers rail at police response to Turkey protests http://t.co/d3RVv4syiK | AP #news,0
1744388356,FALSE,finalized,4,07/09/18 14:52,0,1,1,0.75,Fri Jun 07 08:50:52 +0000 2013,,3.42927E+17,,#j8 #j9 global call to action to #reoccupy in #solidarity with #gezi httpAddress httpAddress #turkey #wearegezi,#J8 #J9 Global Call to Action to #ReOccupy in #Solidarity with #Gezi #Taksim. http://t.co/VeKP9dm0dS #Turkey #WeAreGezi,0
1744388357,FALSE,finalized,3,07/09/18 15:03,0,1,0,1,Sun Jun 02 21:32:28 +0000 2013,,3.41306E+17,,rt usrId big turkish news channel ntv reports about radiation at httpAddress literaly reporting from another httpAddress #turkey,RT @fgeerdink: big turkish news channel ntv reports about radiation at mars. literaly reporting from another universe. #turkey,0
1744388358,FALSE,finalized,3,07/09/18 14:57,0,1,0,1,Tue Jun 11 06:54:15 +0000 2013,,3.44347E+17,,rt usrId turkey credit default swap prices measure of perceived risk in markets rise above httpAddress,RT @BenjaminHarvey: Turkey credit default swap prices (measure of perceived risk in markets) rise above Russia's.,0
1744388359,FALSE,finalized,3,07/09/18 15:38,0,1,1,1,Fri May 31 14:11:39 +0000 2013,,3.40471E+17,,please support #direngeziparki and #occupygezi on social media,Please support #direngeziparki and #occupygezi on social media,0
1744388360,FALSE,finalized,3,07/09/18 15:41,0,1,0,0.6512,Mon Jun 17 13:40:15 +0000 2013,,3.46623E+17,,miss our family parties me nan used to have a party every saturday saving for turkey is grim worth it though,"Miss our family parties me, nan used to have a party every Saturday, saving for turkey is grim, worth it though",0
1744388361,FALSE,finalized,3,07/09/18 15:21,0,1,0,1,Fri Jun 21 05:25:07 +0000 2013,,3.47948E+17,,rt usrId the traditional wine tasting festival in bozcaada island have had to be cancelled due to new alcohol regulations #turkey,RT @OnurBurcak: The traditional Wine Tasting festival in Bozcaada island have had to be cancelled due to new 'alcohol regulations' #Turkey,0
1744388362,FALSE,finalized,3,07/09/18 15:04,1,0.6319,1,1,Fri May 31 16:46:40 +0000 2013,,3.4051E+17,,rt usrId #direngezipark please all stay in solidarity with all the protesters in istanbul taksim gezi park brutally beaten and at,"RT @meettheturk: #direngezipark please all stay in solidarity with all the protesters in Istanbul Taksim Gezi Park, brutally beaten and at",1
1744388363,FALSE,finalized,3,07/09/18 15:20,0,1,0,0.6471,Wed Jun 19 12:02:21 +0000 2013,,3.47323E+17,,turkey standing 2013 httpAddress via usrId,Turkey Standing 2013: http://t.co/p6gd5207WN via @youtube,0
1744388364,FALSE,finalized,3,07/09/18 15:07,0,1,0,1,Fri Jun 21 07:48:23 +0000 2013,,3.47984E+17,,usrId look up youtube videos of the machines they use to make pimaniye in httpAddress httpAddress,@drizzleanddip look up YouTube videos of the machines they use to make pimaniye in Turkey. Amazing.,0
